city,housenumber,postcode,street,amenity,speciality,name,opening_hours,website,id,longitude,latitude,country,suburb,wheelchair,description,email,toilets_wheelchair,wheelchair_description
Berlin,2,12681,Helene-Weigel-Platz,doctors,,Zahnklinik Ost,"Mo-Fr 07:00-22:00;Sa,Su,PH 10:00-18:00",http://www.zahnklinik-ost.de/,2021434125,13.5385794,52.5275946,DE,Marzahn,yes,,,yes,"Aufzug, Rollstuhl-WC"
Berlin,10,12681,Helene-Weigel-Platz,clinic,,"Sana Gesundheitszentrum Marzahn ""Ernst Ludwig Heim""",,https://www.sana.de/gesundheitszentren-berlin/standorte-fachbereiche/marzahn/helene-weigel-platz,2021436781,13.5419927,52.527514,DE,Marzahn,yes,,,,"Rollstuhlparkplätze vorhanden, Eingang Süd und West für Rollstuhlfahrer"
Berlin,10,12681,Helene-Weigel-Platz,doctors,,Dr. med. Heidrun Höppner,"Mo,We,Fr 08:00-12:00;Tu,Th 08:00-12:00,16:00-19:00;Sa,Su,PH off",,2021445735,13.541783,52.5276577,DE,Marzahn,yes,,,,
Berlin,11,12681,Helene-Weigel-Platz,doctors,urology,Dr. med. Christiane Sachse und Dr. med. Stefan Prollius Urologie,,,2021506140,13.5423988,52.526867,DE,Marzahn,yes,,,,
Berlin,,13353,Mittelallee,doctors,emergency,Erste Hilfe für Kinder,,,2031211182,13.3421336,52.5422067,,Wedding,yes,,,,
Berlin,,12057,Volksgartenweg 1,doctors,ophthalmology,"Dr.med. Irmgard Wiecha, Augenheilkunde",,,2039616248,13.4697318,52.4660896,,Neukölln,,,,,
Berlin,227,12099,Tempelhofer Damm,clinic,general;dermatology;neurology;cardiology;surgery;gynaecology;urology;podologist,Ärztehaus am Tempelhofer Hafen,Mo-Su 10:00-20:00,https://www.tempelhofer-hafen.com/,2105895889,13.3860897,52.4555574,,,yes,stufenlose Zugänge,,,Vom Parkhaus zu den Praxen alles ohne Stufen
Berlin,,12051,Hermannstraße,doctors,,Dr. Otmar Seitz,"Mo-Fr 09:00-12:00, Mo,Th 15:00-17:00; PH off",,2117481094,13.4315627,52.4666796,,Neukölln,limited,,,,
Berlin,5,13507,Schloßstraße,clinic,,Ärztehaus,,,2126141390,13.2837171,52.5913935,DE,Tegel,yes,,,,Rollstuhl-WC im Erdgeschoß
Berlin,27,12107,Albulaweg,doctors,urology,UroBerlin,,https://www.uroberlin.com/,2161242331,13.398078,52.4236203,DE,Mariendorf,yes,,uroberlin@uroberlin.de,no,
Berlin,7,10623,Carmerstraße,doctors,otolaryngology,HNO Praxis am Savignyplatz,"Mo-We 09:00-13:00,15:00-19:00; Th 09:00-13:00,15:00-20:00; Fr 09:00-13:00,15:00-18:00; Sa 10:00-12:00",https://www.hno-savignyplatz.de,2245253678,13.3235233,52.5069836,DE,Charlottenburg,no,,info@hno-savignyplatz.de,,
Berlin,44,12161,Rheinstraße,doctors,general,Galina Heymann,,,2291573031,13.3298707,52.4660249,DE,Friedenau,,,,,
Berlin,41,13353,Genter Straße,doctors,general,Praxis41,"Mo 09:00-10:30 open, Mo 10:30-12:00 open ""nur Termine"", Mo 15:00-16:00 open, Mo 16:00-18:00 open ""nur Termine""; Tu-Fr 09:00-10:30 open, Tu-Fr 10:30-13:00 open ""nur Termine""; PH off",https://praxis41.com,2299873185,13.3542923,52.546799,DE,Wedding,no,,,,
Berlin,48,12623,Hönower Straße,doctors,dermatology,Derma Berlin,"Mo,We,Fr 08:00-13:00, Tu 10:00-15:00, Th 12:00-17:00; PH off",https://derma-berlin.com/,2305070506,13.613588,52.5086989,,,,,praxis@derma-berlin.com,,
Berlin,,12526,Hüttendorfer Weg,doctors,internal;familiy_medicine,Praxis Dr. med. Marcus & Sabine Wagner,"Mo-Fr 08:00-12:00; Tu,Th 15:00-18:00; We off",,2308204312,13.5631936,52.4017164,,Bohnsdorf,yes,,,yes,
Berlin,15,10961,Marheinekeplatz,doctors,gynaecology,Ulrike Steinhoff,Mo-Th 09:00-19:00; Fr 09:00-14:00,http://praxis-steinhoff.de/,2329997112,13.3940018,52.4894099,DE,,no,,,,
Berlin,43-45,10245,Grünberger Straße,clinic,,"Sana Gesundheitszentrum Friedrichshain ""Frédéric Joliot-Curie""",,https://www.sana.de/gesundheitszentren-berlin/standorte-fachbereiche/friedrichshain,2335086445,13.4551298,52.5122055,DE,Friedrichshain,yes,,,,"kurze steile Rampe vorm Eingang, Automatik-Türen am Eingang, Fahrstuhl wird für jedes Stockwerk freigeschaltet wo Büros offen sind, für die Rolli-Toilette muss Schlüssel dort erfragt werden."
Berlin,147,10623,Kantstraße,doctors,orthopaedics,Orthopädie Boehland thefuncdoc,,,2336898160,13.3238505,52.5055708,DE,Charlottenburg,,,,,
Berlin,,10178,Dircksenstraße,doctors,neurology,Neurologie am Hackeschen Markt,"Mo-Fr 09:00-13:00, Tu 15:00-18:00",,2344314518,13.4050443,52.5235386,,Mitte,no,,,,"Zwei Stufen vor Fahrstuhl, Lift mit größerem Rollstuhl oder E-Rolli nicht zugänglich. Die Praxis selber ist barrierefrei, ein Rollitoilette steht zur Verfügung!"
Berlin,95,12247,Leonorenstraße,doctors,paediatrics,Andre Baumgartner,"Mo-Th 09:00-12:30,15:00-17:00; We,Fr 09:00-12:30",,2354523816,13.3454693,52.4370295,DE,Lankwitz,no,,,,
Berlin,12,12203,Marschnerstraße,doctors,ophthalmology,Claudia Linke,"Mo,Tu,Th,Fr 08:30-12:00, Mo,Th 14:30-17:30",,2368426801,13.3166159,52.4462632,DE,Lichterfelde,no,,,,
Berlin,11,10969,Mehringplatz,doctors,general,Hubert Schulbin & Miriam Speer,"Mo-Fr 09:00-12:00, Mo,Tu,Th 14:00-16:00",http://PraxisKreuzberg.de,2382136284,13.3920709,52.4998804,DE,Kreuzberg,yes,,,,
Berlin,94,10117,Friedrichstraße,doctors,orthopaedics,DocOrtho,Mo-Fr 08:00-18:00,https://docortho.de/,2395938967,13.3890912,52.5192331,DE,Mitte,no,,,,
Berlin,52,13507,Brunowstraße,doctors,ophthalmology,Augenarztpraxis Dr. Urszula Kaczmarek;Dr. Tina Hertling,,https://www.augen-berlin-tegel.de,2421735920,13.2852657,52.5872625,,,no,,,,
Berlin,9,13629,Quellweg,doctors,general,Hausarztpraxis Siemensstadt,,,2425353970,13.2676267,52.5355457,DE,Siemensstadt,,,,,
Berlin,19,10969,Markgrafenstraße,clinic,,Rückenzentrum am Markgrafenpark,,https://ruecken-zentrum.de/berlin-rueckenzentrum-am-markgrafenpark/rueckenzentrum-am-markgrafenpark/,2435045640,13.3946085,52.506748,DE,Kreuzberg,limited,,,,
Berlin,21,10245,Seumestraße,doctors,,Baumeister/Schleiermacher,"Sa,Su,PH off; Mo,Tu,Fr 08:00-13:00, Mo 14:00-16:00, Tu 14:00-17:00; We 09:00-13:00,14:00-18:00; Th 09:00-13:00,14:00-18:00",,2439358437,13.461891,52.5098315,DE,Friedrichshain,no,,,,
Berlin,97,13088,Berliner Allee,doctors,,,,,2451527849,13.45803,52.55003,DE,Weißensee,,,,,
Berlin,6,12307,Briesingstraße,doctors,paediatrics,Kinderarztpraxis - Dr. Wilke,"Mo,Tu,Th 09:00-13:00,14:00-17:00; We 09:00-13:00; Fr 09:00-12:00",https://www.kinderaerzte-im-netz.de/aerzte/wilke/startseite.html,2470100411,13.3986527,52.3858628,DE,,yes,,,,
Berlin,2,10965,Katzbachstraße,doctors,general,Praxis am Kreuzberg,Mo 08:00-13:00; Tu 13:00-18:00; We 08:00-13:00; Th 13:00-18:00; Fr 08:00-13:00,https://www.praxis-am-kreuzberg.de/,2476693013,13.3765126,52.49095,DE,,yes,,,,
Berlin,59,12045,Weichselstraße,doctors,general,Hausärztliche Gemeinschaftspraxis Bamberg & Zitscher,"Mo,Tu,Th 08:00-12:00, We,Fr 09:00-12:00, Mo,Tu,Th 14:00-18:00",http://www.bamberg-zitscher.de/,2482699009,13.4340485,52.4852782,DE,Neukölln,no,,,,
Berlin,,10961,Bergmannstraße,clinic,,MVZ Diagnostisches Zentrum Kreuzberg,,https://www.diagnostikum-berlin.de/bergmannstrasse-5-7/,2495554370,13.3887577,52.4896553,,Kreuzberg,yes,,,,
Berlin,147,12051,Hermannstraße,clinic,,Ärztehaus Neubritzer Tor,,http://www.neubritzer-tor.de/,2509419045,13.4332296,52.4644914,DE,Neukölln,no,,,,"Stufe vor Eingangsportal, sehr kleiner Fahrstuhl"
Berlin,75,12435,Am Treptower Park,doctors,ophthalmology,Augenarztpraxis Dr. Azar Hasanli,"Mo,Th 08:00-15:00; Tu,We 09:00-15:00, Fr 08:00-12:00",,2521156202,13.4576505,52.4921303,DE,,yes,,,,
Berlin,5,10961,Bergmannstraße,doctors,paediatrics,Praxis für Kinderheilkunde Dr. Berns,"Mo-Fr 09:00-12:00; Mo,Tu,Th 15:00-18:00",https://kinderarztpraxis-berns.de,2542741215,13.388927,52.4893295,DE,,yes,,,yes,
Berlin,90,10559,Alt-Moabit,clinic,radiology,Magnet MVZ Berlin,Mo-Fr 07:30-18:30,https://www.berlin-mrt.de,2557712726,13.3441342,52.5250616,DE,Moabit,limited,,,,
Berlin,59,10961,Bergmannstraße,doctors,general;tropical;allergology;pulmonology,Dr. Helma Hesse,Mo-Tu 07:30-13:00; We-Fr 13:00-18:00,https://www.dr-helma-hesse.de/,2621960760,13.4029214,52.4889734,DE,,,,praxis@dr-helma-hesse.de,,
Berlin,58,12619,Teterower Ring,doctors,,Die Helle Praxis,"Mo-Fr 08:00-12:00, Mo-Fr 08:00-09:00 open ""Akutsprechstunde"", Mo,We 15:00-18:00; PH off",https://www.diehellepraxis.de/,2631985288,13.5839234,52.5212411,DE,Hellersdorf,limited,,info@diehellepraxis.de,,
Berlin,60,12619,Teterower Ring,doctors,,Dipl.-Med. Berit Kempf,"Mo 09:00-13:00, Tu-We 08:00-12:00, Th 14:00-18:00; Sa,Su,PH off",https://dipl-med-berit-kempf.business.site/,2631985290,13.5837717,52.5212123,DE,Hellersdorf,yes,,,,
Berlin,48,12619,Teterower Ring,doctors,paediatrics,Kinderärztliche Praxisgemeinschaft,"Mo 08:00-17:00, Tu 08:00-16:00, We 08:00-17:30,08:30-17:00, Fr 08:00-12:00; PH off",,2631985291,13.5847957,52.5213832,DE,Hellersdorf,yes,Sprechzeiten sind unterschiedlich,,,
Berlin,,13129,Alt-Blankenburg,doctors,general,Ärtzin für Allgemeinmedizin Dr. med Wladow,Mo 15:00-19:00; Tu 08:00-13:00; We 08:00-10:00; Th 08:00-13:00; Fr 14:00-18:00,,2637167738,13.4579767,52.5930853,,Blankenburg,no,,,,
Berlin,12,12589,Grenzbergeweg,doctors,general,Arztpraxis Wilhelmshagen,"Mo 08:00-11:00,15:00-19:00; Tu 08:00-15:00; We 08:00-11:00; Th 14:00-17:00; Fr 08:00-11:00",https://arztpraxis-wilhelmshagen.de/,2640145314,13.7206689,52.4373484,,Rahnsdorf,,,,,
Berlin,1,12051,Selkestraße,doctors,child_psychiatry,Brigitte Kahan,,,2645597402,13.4374864,52.4695358,DE,Neukölln,limited,,,,
,11,,Guerickestraße,doctors,general;internal,"Dr. med. Anja Lilge, Dr. med. Sebastian Kuss","Mo 08:00-13:00,15:00-18:00; Tu 08:00-13:00; We 08:00-13:00; Th 08:00-13:00,15:00-18:00; Fr 08:00-13:00",https://arztpraxis-charlottenburg.de/,2648384916,13.3182709,52.51747,,,,,,,
Berlin,35-37,10623,Knesebeckstraße,doctors,,Esthetic-Infopoint Klinik am Kurfürstendamm,,,2669802714,13.3216325,52.5023031,DE,,limited,,,,Nur Eingang zur Lobby Behindertengerecht
Berlin,27,12587,Bölschestraße,doctors,general,Praxis am Marktplatz,"Mo 08:00-12:00,13:00-17:00; Tu-We,Fr 08:00-12:00; Th 12:00-18:00; Sa-Su off",https://www.praxis-friedrichshagen.de/,2671139561,13.6249039,52.4502045,DE,Friedrichshagen,no,,,,
Berlin,129,10407,Danziger Straße,doctors,,Dr. med. Monika Went,"Mo,Th 09:00-12:00,15:00-18:00; Tu 09:00-12:00; We,Fr 09:00-13:00",,2680530317,13.4349571,52.5356109,DE,Prenzlauer Berg,no,,,,
Berlin,28a,10713,Hohenzollerndamm,doctors,anaesthetics;surgery,Clinica Vita,,http://www.clinicavita.de,2686551438,13.3171735,52.4916237,DE,,yes,,,,
Berlin,,12205,Ellen-Widmann-Pfad,doctors,ophthalmology,Augenarzt Dr. Mathias Altmeyer,"Mo,We,Fr 08:00-14:00; Tu,Th 12:00-18:00",http://www.augenarzt-altmeyer.de,2691708881,13.303598,52.4276113,,Lichterfelde,,Kassenpatienten und Privatpatienten Privatsprechstunde: Montags 16-18 Uhr,,,
Berlin,,10587,Eosanderstraße,doctors,general,Dr. Marco Thomas,,,2718245783,13.3022936,52.5203803,,Charlottenburg,limited,,,,
Berlin,11,14193,Schwedlerstraße,doctors,general,Dr. med. Gisela Fuß,,,2726891322,13.2713109,52.4855613,,,,,,,
Berlin,,10997,Falckensteinstraße,doctors,general,"Daniel Engert, Annette Cotanidis","Mo-Fr 09:00-12:00, Mo,Tu,Th 16:00-18:00",,2796338447,13.4424881,52.4988867,,Kreuzberg,,,,,
Berlin,10,13347,Plantagenstraße,doctors,general,Dr. med. Ulrich Müller,"Mo 11:00-19:00; Tu,Th,Fr 09:00-12:00",https://www.doc-ulrich-mueller.de,2805930433,13.3660608,52.5465805,,,no,,,,
Berlin,57,10627,Wilmersdorfer Straße,clinic,nephrology,Nierenzentrum Charlottenburg,"Mo,Tu,Th,Fr 08:00-12:00",http://www.nierenzentrum-charlottenburg.de,2821025302,13.3060017,52.5076863,DE,Charlottenburg,yes,,,,
Berlin,53,13189,Berliner Straße,doctors,general,Dr. med. Cathleen Barth,"Tu,Th 14:00-19:00; Mo,We 08:00-13:00",https://www.dr-barth-und-rast.de,2821462304,13.4129533,52.5585308,DE,Pankow,,,,,
Berlin,10,14052,Olympische Straße,doctors,general,Praxis Neuweiler,,https://www.praxis-neuweiler.de/,2822029842,13.2582009,52.5165273,DE,Westend,,,,,
Berlin,72,12049,Flughafenstraße,doctors,urology,Urologie & Gesundheitskonzept,"Mo,Tu,Th 08:30-12:00, 13:00-17:00; We 15:00-18:00; Fr 08:30-12:00",http://uro-gesund-konzept.de/,2822998260,13.4228778,52.4806718,DE,,yes,,,,
Berlin,4-6,14197,Aßmannshauser Straße,clinic,,Zahnklinik/Zahnärztlicher Notfalldienst,"Mo-Th 20:00-23:00, Fr 20:00-01:00, PH,Sa,Su 11:00-16:00,19:00-01:00",https://zahnmedizin.charite.de/,2851155103,13.3133427,52.4766498,DE,Wilmersdorf,yes,,,,
Berlin,22,12053,Boddinstraße,doctors,surgery;orthopaedics,Orthopaedium,"Mo-Fr 08:00-13:00,14:00-17:00",https://www.orthopaedium.de/,2852276952,13.4282316,52.4802426,DE,,limited,,,,
Berlin,160,10115,Brunnenstraße,doctors,gynaecology,Frauenarztpraxis Abhari,"Mo,We,Fr 08:00-14:00; Tu 13:00-18:00; Th 13:00-16:00",https://www.abhari-praxis.de/,2857712873,13.397816,52.5346521,DE,Mitte,yes,,,,
Berlin,,12349,Johannisthaler Chaussee,doctors,general,Hausarztpraxis Osterberg,"Mo-Fr 09:00-13:00, Mo,Tu,Th 15:00-18:00",http://www.praxis-osterberg.de/,2864467601,13.4367135,52.4239174,,Buckow,no,,,,
Berlin,,12349,Wolfgang-Seifert-Weg,doctors,paediatrics,Kinderärztin Inys-Marika Parera Carbonero,,,2867705809,13.4360267,52.4180859,,Buckow,yes,,,no,
Berlin,,13595,Brüderstraße,doctors,,Dr. med. Annette Lubasch,,,2877320034,13.1967364,52.5235074,,Wilhelmstadt,,,,,
Berlin,,13595,Brüderstraße,doctors,,Dr. med. Marcus Rücker,,,2877320035,13.196782,52.5235147,,Wilhelmstadt,,,,,
Berlin,,13595,Adamstraße,doctors,,Clemens Hache,,,2877326320,13.1968754,52.5211691,,Wilhelmstadt,,,,,
Berlin,61,13595,Pichelsdorfer Straße,doctors,paediatrics,Dres. Christian Thies & Meike Günther,,,2877328152,13.1975813,52.5190597,,Wilhelmstadt,,,,,
Berlin,47,10249,Thaerstraße,doctors,urology,Dr. D. Händel,"Mo,Tu,Th 09:00-14:00; We 09:00-12:00",,2901987909,13.4535089,52.5194886,DE,Friedrichshain,no,,,,
Berlin,35,13125,Blankenburger Chaussee,doctors,internal,Ruthild Gruner,,,2928757440,13.4707937,52.6017514,DE,Karow,,,,,
Berlin,29,13129,Alt-Blankenburg,doctors,ophthalmology,Augenarzt,,,2930937203,13.4552707,52.5934018,DE,Blankenburg,limited,,,,
Berlin,,13507,Am Borsigturm,clinic,,Gesundheitszentrum,,,2935287105,13.288331,52.583891,,Tegel,yes,,,,
Berlin,34,12103,Burgemeisterstraße,doctors,paediatrics,Kinderarztpraxis Tempelhof,"Mo-Th 09:00-13:00, Mo,Tu,Th 15:00-17:00; Fr 09:00-12:00",https://www.kinderarztpraxis-tempelhof.de,2938074459,13.3733839,52.4580723,DE,Tempelhof,yes,,,,
Berlin,58,10627,Pestalozzistraße,doctors,internal;cardiology,Medical Office Berlin,"Mo 09:00-13:00, Tu 09:00-13:00, We 09:00-13:00, Th 09:00-13:00, Fr 09:00-13:00; Sa,Su off, Mo 14:00-18:00, Th 14:00-18:00",https://medicalofficeberlin.de/,2940544338,13.2993013,52.5078344,DE,Charlottenburg,limited,,office@medicalofficeberlin.de,,
Berlin,33,13409,Residenzstraße,doctors,general,Allgemeinarzt Tanja Kosi,Mo-Fr 08:00-18:00; Sa 10:00-12:00,,2953783035,13.3621398,52.5673426,DE,Reinickendorf,limited,,,,
Berlin,29,13156,Wilhelm-Wolff-Straße,doctors,psychiatry,Gerhard Peters,Mo 09:00-13:00; Tu 13:00-18:00; Th 09:00-13:00; Fr 09:00-13:00,https://www.pinel-medizin.de/team-vor-ort/pankow/psychiater-psychotherapeuten/,2957918586,13.3936044,52.5801379,DE,Niederschönhausen,,,medzin.pankow@pinel.de,,
Berlin,221,14089,Havelhöhe,doctors,child_psychiatry,Praxis für Kinder- und Jugendpsychiatrie,"Mo 09:00-13:00,14:00-16:00; Tu 09:00-11:00,14:00-18:00; We 09:00-13:00,14:00-16:00; Th 09:00-13:00,14:00-18:00",https://anthromed-bb.de/mvz-havelhoehe/,3020046655,13.1628989,52.4636405,,,yes,,praxis-kinder-jugendpsychiatrie@mvz-havelhoehe.de,,
Berlin,1,12627,Peter-Weiss-Gasse,doctors,gastroenterology,Sahar Fazeli-Marinkovic,,https://www.sana.de/gesundheitszentren-berlin/standorte-fachbereiche/marzahn/mehrower-allee-1-1,3021115083,13.6055877,52.5374189,DE,Hellersdorf,yes,,,,
Berlin,12,12627,Janusz-Korczak-Straße,doctors,radiology,Herr Dr. med. Andreas Meinecke,Mo-Fr 09:00-17:00,https://strahlentherapie-berlin.de,3021115916,13.6019818,52.5378601,DE,Hellersdorf,,,,,
Berlin,48,13088,Bizetstraße,doctors,general;internal,Arztpraxis Dr. med. Antje Bodamer,"Mo,Fr 08:00-12:00; Tu 13:00-18:00; Th 08:00-13:00",https://praxis-bodamer.de/,3039050431,13.4541602,52.5476902,DE,Weißensee,,,,,
Berlin,48,12435,Karl-Kunger-Straße,doctors,psychiatry,Praxis Khalaf,"""nach Vereinbarung""",http://praxis-khalaf.de/,3039142154,13.4499694,52.4897355,DE,Alt-Treptow,,,,,
Berlin,85,12205,Lausanner Straße,doctors,urology,Urologische Gemeinschaftspraxis,"Mo-Fr 09:00-13:00, Mo,Tu,Th 15:00-18:00",,3039549337,13.3040974,52.4269252,DE,Lichterfelde,yes,,,,
Berlin,31,12247,Elisabethstraße,doctors,diabetology;internal,Dr. med. Christian Lechelt,"Mo 08:00-12:00,16:00-19:00; Tu 08:00-14:00; We 12:30-18:00; Th 08:00-12:00,15:00-18:00; Fr 08:00-12:00",https://www.diabetologeberlin.de/,3039574834,13.3356428,52.4324375,DE,Lankwitz,limited,,kontakt@diabetologeberlin.de,,kein WC
Berlin,2,10719,,doctors,surgery,Chirurgicum Berlin,"Mo-Th 09:00-17:00, Fr 08:00-15:00",https://www.chirurgicum-berlin.de/,3050033746,13.31964,52.4917197,DE,Wilmersdorf,yes,,,,
Berlin,61,10707,Kurfürstendamm,doctors,osteopathy;general;hypnosis,Temedos Privatpraxis für Allgemeinmedizin und integrative Medizin,,https://www.temedos.de/,3056521036,13.3127763,52.5010071,DE,Charlottenburg,,"Praxis für Allgemeinmedizin und integrative Medizin, Hypnose, Osteopathie und Körpertherapie",praxis@temedos.de,,
Berlin,88,12043,Karl-Marx-Straße,doctors,gynaecology,Dr. med. Hans-Joachim Greiner,"Mo,Tu,Th 09:00-18:00; Fr 09:00-16:00",http://praxis-dr-greiner.de/,3058754378,13.4352527,52.4806293,DE,Neukölln,no,,,,
Berlin,13a,13055,Konrad-Wolf-Straße,doctors,psychiatry;psychotherapie,Igor Ladyshenskij,"Mo 09:00-16:00,Tu-We 13:00-18:00",,3059172051,13.497572,52.5470927,DE,Alt-Hohenschönhausen,,,,,
Berlin,3,10777,Münchener Straße,doctors,general,Dr. med. Renate Griebler,"Mo,Tu,Th,Fr 08:30-12:30; We 16:00-18:00",,3072343933,13.3415914,52.4946996,DE,Schöneberg,yes,,,,
Berlin,125,12099,Tempelhofer Damm,doctors,ophthalmology,Augenarzt Dr. Amir Karandish,"Mo 08:00-12:00,14:30-18:00; We 08:00-12:00",https://www.augenarzt-berlin-tempelhof.de/,3179936459,13.3860031,52.4684368,DE,Tempelhof,yes,,,,
Berlin,37,10317,Einbecker Straße,doctors,gynaecology,Dr. med. Jana Böldt,"Mo,Th 13:00-19:00; Tu,We 08:00-13:00; Fr 08:00-11:00",https://www.frauenarzt-boeldt.de,3247240561,13.5033924,52.5098605,,,no,,,,
Berlin,175,14195,Clayallee,doctors,orthopaedics;surgery,Dr. Christian Rose,"Mo,Tu 07:30-12:00,15:00-19:00; Fr 07:00-14:00",http://www.bonedoctor.de,3249815642,13.2702105,52.4515851,DE,Dahlem,yes,,,,
Berlin,4,13353,Weststraße,doctors,,Experimentelle Chirurgie und Regenerative Medizin,,http://www.experimental-surgery.de,3260438704,13.3399136,52.5423577,,Wedding,yes,,,,
Berlin,1-3,13125,Bucher Chaussee,doctors,paediatrics,Kinderarztpraxis Karow,"Mo-Tu,Th 09:00-12:00,15:00-18:00; We 09:00-12:00; Fr 09:00-13:00",http://kinderarzt-karow.de/,3300157793,13.4854052,52.6162986,DE,Karow,,,,,
Berlin,,13125,Schönerlinder Weg,doctors,gynaecology,Gynäkologe,,,3300157794,13.4854599,52.6163173,,Karow,,,,,
Berlin,59,13187,Galenusstraße,clinic,,Ärztehaus Galenusstraße,,,3310721906,13.4238384,52.580674,,Pankow,,,,,
Berlin,11-15,12627,Mittweidaer Straße,doctors,internal,Dr. Frank Mielke und Dr. Marion Mielke,"Mo-Fr 08:00-12:00,Tu 15:00-19:00,Th 15:00-18:00; PH off",,3313604945,13.6188319,52.5297891,,Hellersdorf,yes,,mimise.dresmielke21@googlemail.com,,
Berlin,3,12205,Baseler Straße,doctors,general,Hausarztpraxis in Lichterfelde-West Dr. Katharina Stark · Dr. med. Henning Stuht · Boris Warneck Fachärzte für Allgemeinmedizin/Innere Medizin,"Mo 08:30-13:00,15:00-20:00; Tu,Th 08:30-13:00,15:00-19:00; We,Fr 08:30-13:00; Su,PH off",http://www.hausarztpraxis-lichterfelde.de/,3316598757,13.2955744,52.4429227,DE,Lichterfelde,,,,,
Berlin,86,13059,Neubrandenburger Straße,doctors,general,Allgemeinärztin Annette Gurzynski,,,3325166986,13.5172722,52.5720826,,Neu-Hohenschönhausen,,,,,
Berlin,130,14050,Spandauer Damm,doctors,,Durchgangsarzt,,,3330737659,13.2771878,52.521081,,Westend,,,,,
Berlin,147,10117,Friedrichstraße,doctors,general;internal;traditional_chinese_medicine;acupuncture;chiropractic,"Dr. Bek, Dr. Lozo, Dr. Föhse & Kollegen","Mo-Tu 09:00-18:00; We 09:00-15:00; Th 09:00-14:00,16:00-18:00; Fr 09:00-15:00 || We,Fr ""und nach Vereinbarung"" || Mo-Fr 09:00-11:00,17:00-18:00 ""Sprechstunde bei Atemwegsinfekten: Anmeldung vormittags bis 10:00 Uhr, nachmittags bis 16:30 Uhr""",https://dr-bek.de/,3333780293,13.3880946,52.5195937,DE,Mitte,yes,"Praxis für Innere- und Allgemeinmedizin, Gesundheitsförderung und Prävention; Zentrum für interdisziplinäre Schmerztherapie; Akademische Lehrpraxis der Charité – Universitätsmedizin Berlin",,yes,
Berlin,74,10623,Knesebeckstraße,doctors,psychiatry,"Dr. Med, Gerhard Perchalla",,http://dr-perchalla.com/,3358347399,13.3229057,52.5036378,,,yes,Facharzt für Psychosomatische Medizin und Psychotherapie. Facharzt für Neurologie und Psychiatrie. Psychoanalyse • Sexualmedizin,mail@dr-perchalla.com,,
Berlin,318,12589,Fürstenwalder Allee,clinic,general;dentist;physiotherapy;internal,Ärztehaus Rahnsdorf,"Mo,We 08:00-12:00, 13:30-16:00; Tu 08:00-12:00; Th 08:00-12:00, 14:00-17:00; Fr 08:00-12:00",http://www.aerztehaus-rahnsdorf.de,3371705079,13.7156322,52.431545,DE,Rahnsdorf,yes,"Praxisgemeinschaft Internist, Zahnarzt, Physiotherapie",,,
Berlin,,13353,Mittelallee,clinic,gynaecology,Frauenheilkunde und Geburtsmedizin,,,3374664253,13.343078,52.5425166,,Wedding,,,,,
Berlin,,13353,Südpassage,clinic,anaesthetics,Klinik für Anästhesiologie und operative Intensivmedizin,,,3374664287,13.3441244,52.5414754,,Wedding,,,,,
Berlin,,13353,Mittelallee,clinic,ophthalmology,Klinik für Augenheilkunde,Mo-Th 07:30-16:00; Fr 07:30-15:00,,3374664288,13.3425037,52.5414126,,Wedding,,,,,
Berlin,,13353,Mittelallee,clinic,neurology,Klinik für Neurologie,,,3374664289,13.3452139,52.5417163,,Wedding,,,,,
Berlin,,13353,Südstraße,clinic,,"Klinik für Psychiatrie, Psychosomatik und Psychotherapie des Kindes- und Jugendalters",Mo-We 08:00-18:00; Th 08:00-15:30; Fr 08:00-15:00,,3374664291,13.3412877,52.5411876,,Wedding,,,,,
Berlin,,13353,Nordstraße,clinic,paediatrics,Kliniken für Kinderheilkunde und Kinderchirurgie,,,3374665793,13.3418703,52.5424245,,Wedding,,,,,
Berlin,,13353,Südring,clinic,,Institut für Tropenmedizin und Internationale Gesundheit,,,3374665794,13.3452252,52.5398016,,Wedding,,,,,
Berlin,37,14195,Königin-Luise-Straße,doctors,general,Dr. Irina Klemmt,"Mo,Tu,Th 09:00-13:00,15:30-18:30, Fr 09:00-13:00",https://www.klemmt-partner.de,3377697127,13.2923122,52.4582018,,,,,info@klemmt-partner.de,,
